ts,air_temperature,atmospheric_pressure,relative_humidity
2025-02-21 22:00:00+00:00,11.4,932.3,95.0
2025-02-21 23:00:00+00:00,11.6,932.2,93.0
2025-02-22 00:00:00+00:00,11.9,932.6,83.0
2025-02-22 01:00:00+00:00,10.8,932.6,96.0
2025-02-22 02:00:00+00:00,10.5,932.4,99.0
2025-02-22 03:00:00+00:00,10.3,931.9,98.0
2025-02-22 04:00:00+00:00,10.1,931.9,97.0
2025-02-22 05:00:00+00:00,10.0,931.8,94.0
2025-02-22 06:00:00+00:00,10.0,932.1,87.0
2025-02-22 07:00:00+00:00,10.3,931.9,81.0
2025-02-22 08:00:00+00:00,10.3,932.3,81.0
2025-02-22 09:00:00+00:00,11.8,933.1,81.0
2025-02-22 10:00:00+00:00,13.6,934.3,78.0
2025-02-22 11:00:00+00:00,15.4,934.9,69.0
2025-02-22 12:00:00+00:00,16.3,935.1,69.0
2025-02-22 13:00:00+00:00,16.8,935.0,71.0
2025-02-22 14:00:00+00:00,17.0,934.3,69.0
2025-02-22 15:00:00+00:00,17.3,933.8,67.0
2025-02-22 16:00:00+00:00,17.1,933.5,68.0
2025-02-22 17:00:00+00:00,16.5,933.1,71.0
2025-02-22 18:00:00+00:00,15.3,932.9,74.0
2025-02-22 19:00:00+00:00,14.0,932.8,80.0
2025-02-22 20:00:00+00:00,12.7,933.1,88.0
2025-02-22 21:00:00+00:00,11.9,933.4,94.0
2025-02-22 22:00:00+00:00,11.7,933.9,92.0
2025-02-22 23:00:00+00:00,11.9,934.0,82.0
2025-02-23 00:00:00+00:00,12.1,934.5,76.0
2025-02-23 01:00:00+00:00,12.1,934.2,76.0
2025-02-23 02:00:00+00:00,12.3,933.7,69.0
2025-02-23 03:00:00+00:00,12.7,933.4,66.0
2025-02-23 04:00:00+00:00,12.7,933.2,72.0
2025-02-23 05:00:00+00:00,12.5,932.9,79.0
2025-02-23 06:00:00+00:00,12.6,933.2,73.0
2025-02-23 07:00:00+00:00,12.9,932.7,66.0
2025-02-23 08:00:00+00:00,13.0,933.2,68.0
2025-02-23 09:00:00+00:00,14.2,933.7,64.0
2025-02-23 10:00:00+00:00,15.7,934.8,60.0
2025-02-23 11:00:00+00:00,16.7,935.5,63.0
2025-02-23 12:00:00+00:00,16.3,935.9,72.0
2025-02-23 13:00:00+00:00,17.0,935.4,71.0
2025-02-23 14:00:00+00:00,17.2,934.6,69.0
2025-02-23 15:00:00+00:00,17.1,934.1,68.0
2025-02-23 16:00:00+00:00,16.5,934.0,68.0
2025-02-23 17:00:00+00:00,15.6,933.7,71.0
2025-02-23 18:00:00+00:00,14.0,933.9,78.0
2025-02-23 19:00:00+00:00,12.9,933.6,79.0
2025-02-23 20:00:00+00:00,12.1,934.0,80.0
2025-02-23 21:00:00+00:00,11.8,934.2,77.0
2025-02-23 22:00:00+00:00,11.9,934.4,68.0
2025-02-23 23:00:00+00:00,12.0,934.3,62.0
2025-02-24 00:00:00+00:00,11.4,935.2,73.0
2025-02-24 01:00:00+00:00,11.3,934.8,71.0
2025-02-24 02:00:00+00:00,11.3,934.3,68.0
2025-02-24 03:00:00+00:00,11.1,933.7,68.0
2025-02-24 04:00:00+00:00,11.2,933.1,64.0
2025-02-24 05:00:00+00:00,11.2,932.8,64.0
2025-02-24 06:00:00+00:00,10.8,933.3,74.0
2025-02-24 07:00:00+00:00,11.1,933.6,71.0
2025-02-24 08:00:00+00:00,11.5,934.5,67.0
2025-02-24 09:00:00+00:00,12.6,935.4,64.0
2025-02-24 10:00:00+00:00,14.0,936.0,60.0
2025-02-24 11:00:00+00:00,15.2,936.8,59.0
2025-02-24 12:00:00+00:00,16.9,936.9,53.0
2025-02-24 13:00:00+00:00,17.9,936.7,51.0
2025-02-24 14:00:00+00:00,18.5,936.2,50.0
2025-02-24 15:00:00+00:00,18.1,935.4,53.0
2025-02-24 16:00:00+00:00,17.4,935.5,54.0
2025-02-24 17:00:00+00:00,16.6,934.8,56.0
2025-02-24 18:00:00+00:00,15.4,935.1,60.0
2025-02-24 19:00:00+00:00,14.3,934.7,62.0
2025-02-24 20:00:00+00:00,13.7,935.2,55.0
2025-02-24 21:00:00+00:00,14.2,935.4,41.0
2025-02-24 22:00:00+00:00,13.6,935.6,44.0
2025-02-24 23:00:00+00:00,13.6,935.9,41.0
2025-02-25 00:00:00+00:00,14.9,936.8,28.0
2025-02-25 01:00:00+00:00,14.8,936.6,34.0
2025-02-25 02:00:00+00:00,15.2,935.7,34.0
2025-02-25 03:00:00+00:00,15.2,935.1,39.0
2025-02-25 04:00:00+00:00,15.4,934.8,38.0
2025-02-25 05:00:00+00:00,15.5,934.5,38.0
2025-02-25 06:00:00+00:00,14.8,935.1,41.0
2025-02-25 07:00:00+00:00,14.2,935.4,44.0
2025-02-25 08:00:00+00:00,13.0,935.9,52.0
2025-02-25 09:00:00+00:00,14.0,936.6,57.0
2025-02-25 10:00:00+00:00,16.4,937.6,51.0
2025-02-25 11:00:00+00:00,17.8,938.2,51.0
2025-02-25 12:00:00+00:00,17.2,938.0,72.0
2025-02-25 13:00:00+00:00,17.4,937.9,75.0
2025-02-25 14:00:00+00:00,17.5,937.3,73.0
2025-02-25 15:00:00+00:00,17.7,936.8,71.0
2025-02-25 16:00:00+00:00,16.9,936.2,76.0
2025-02-25 17:00:00+00:00,16.2,936.0,79.0
2025-02-25 18:00:00+00:00,15.6,935.8,77.0
2025-02-25 19:00:00+00:00,14.4,935.6,83.0
2025-02-25 20:00:00+00:00,13.4,935.1,88.0
2025-02-25 21:00:00+00:00,12.7,935.6,91.0
2025-02-25 22:00:00+00:00,12.6,935.7,85.0
2025-02-25 23:00:00+00:00,12.8,935.6,70.0
2025-02-26 00:00:00+00:00,12.3,935.6,70.0
2025-02-26 01:00:00+00:00,12.6,935.2,56.0
2025-02-26 02:00:00+00:00,12.8,934.5,49.0
2025-02-26 03:00:00+00:00,12.4,933.7,49.0
2025-02-26 04:00:00+00:00,12.3,933.3,46.0
2025-02-26 05:00:00+00:00,12.1,933.1,48.0
2025-02-26 06:00:00+00:00,10.9,933.5,66.0
2025-02-26 07:00:00+00:00,11.1,933.4,62.0
2025-02-26 08:00:00+00:00,12.1,933.8,45.0
2025-02-26 09:00:00+00:00,14.0,934.1,36.0
2025-02-26 10:00:00+00:00,16.3,935.0,31.0
2025-02-26 11:00:00+00:00,17.3,935.2,38.0
2025-02-26 12:00:00+00:00,16.2,935.6,68.0
2025-02-26 13:00:00+00:00,17.0,935.0,69.0
2025-02-26 14:00:00+00:00,17.0,934.5,71.0
2025-02-26 15:00:00+00:00,16.9,933.5,70.0
2025-02-26 16:00:00+00:00,16.4,933.2,70.0
2025-02-26 17:00:00+00:00,15.3,932.6,74.0
2025-02-26 18:00:00+00:00,14.2,933.1,77.0
2025-02-26 19:00:00+00:00,13.0,932.3,83.0
2025-02-26 20:00:00+00:00,12.1,932.3,89.0
2025-02-26 21:00:00+00:00,11.3,932.2,94.0
2025-02-26 22:00:00+00:00,11.0,932.5,95.0
2025-02-26 23:00:00+00:00,10.8,932.6,94.0
2024-01-01 00:00:00+00:00,16.7,926.5,48.0
2024-01-01 01:00:00+00:00,16.5,926.3,52.0
2024-01-01 02:00:00+00:00,16.1,926.0,60.0
2024-01-01 03:00:00+00:00,15.8,925.6,64.0
2024-01-01 04:00:00+00:00,15.9,925.4,60.0
2024-01-01 05:00:00+00:00,16.0,925.1,53.0
2024-01-01 06:00:00+00:00,16.2,925.0,48.0
2024-01-01 07:00:00+00:00,15.5,927.0,66.0
2024-01-01 08:00:00+00:00,16.3,927.1,56.0
2024-01-01 09:00:00+00:00,16.9,927.4,50.0
2024-01-01 10:00:00+00:00,17.4,928.3,54.0
2024-01-01 11:00:00+00:00,19.2,930.7,31.0
2024-01-01 12:00:00+00:00,18.7,930.2,46.0
2024-01-01 13:00:00+00:00,17.9,929.6,64.0
2024-01-01 14:00:00+00:00,17.4,928.9,70.0
2024-01-01 15:00:00+00:00,16.7,928.8,75.0
2024-01-01 16:00:00+00:00,16.2,928.7,78.0
2024-01-01 17:00:00+00:00,15.3,928.4,83.0
2024-01-01 18:00:00+00:00,14.3,928.4,92.0
2024-01-01 19:00:00+00:00,14.8,928.8,92.0
2024-01-01 20:00:00+00:00,14.5,929.3,94.0
2024-01-01 21:00:00+00:00,14.4,929.5,92.0
2024-01-01 22:00:00+00:00,14.9,929.6,85.0
2024-01-01 23:00:00+00:00,15.1,929.6,83.0
2024-01-02 00:00:00+00:00,14.5,930.2,79.0
2024-01-02 01:00:00+00:00,14.1,929.8,83.0
2024-01-02 02:00:00+00:00,14.6,929.6,73.0
2024-01-02 03:00:00+00:00,15.2,929.4,65.0
2024-01-02 04:00:00+00:00,15.0,928.9,65.0
2024-01-02 05:00:00+00:00,14.6,928.4,68.0
2024-01-02 06:00:00+00:00,13.5,928.6,88.0
2024-01-02 07:00:00+00:00,14.2,929.3,77.0
2024-01-02 08:00:00+00:00,13.8,929.6,81.0
2024-01-02 09:00:00+00:00,13.7,930.3,87.0
2024-01-02 10:00:00+00:00,15.5,931.2,78.0
2024-01-02 11:00:00+00:00,17.1,932.5,71.0
2024-01-02 12:00:00+00:00,17.2,932.8,72.0
2024-01-02 13:00:00+00:00,17.8,932.5,71.0
2024-01-02 14:00:00+00:00,17.9,931.5,70.0
2024-01-02 15:00:00+00:00,18.5,931.0,68.0
2024-01-02 16:00:00+00:00,17.7,930.4,74.0
2024-01-02 17:00:00+00:00,17.0,930.1,79.0
2024-01-02 18:00:00+00:00,16.3,930.3,92.0
2024-01-02 19:00:00+00:00,15.7,930.2,96.0
2024-01-02 20:00:00+00:00,15.3,930.4,96.0
2024-01-02 21:00:00+00:00,15.3,930.4,95.0
2024-01-02 22:00:00+00:00,14.9,930.7,96.0
2024-01-02 23:00:00+00:00,15.1,930.7,92.0
2024-01-03 00:00:00+00:00,15.2,930.8,87.0
2024-01-03 01:00:00+00:00,14.4,930.7,94.0
2024-01-03 02:00:00+00:00,14.3,930.5,93.0
2024-01-03 03:00:00+00:00,14.3,930.5,90.0
2024-01-03 04:00:00+00:00,15.2,930.3,80.0
2024-01-03 05:00:00+00:00,14.8,930.2,81.0
2024-01-03 06:00:00+00:00,14.8,929.8,86.0
2024-01-03 07:00:00+00:00,14.7,930.6,84.0
2024-01-03 08:00:00+00:00,14.7,930.9,80.0
2024-01-03 09:00:00+00:00,15.2,931.5,78.0
2024-01-03 10:00:00+00:00,16.8,932.1,72.0
2024-01-03 11:00:00+00:00,18.2,932.9,66.0
2024-01-03 12:00:00+00:00,17.8,932.6,75.0
2024-01-03 13:00:00+00:00,17.9,932.1,76.0
2024-01-03 14:00:00+00:00,17.2,931.3,83.0
2024-01-03 15:00:00+00:00,16.3,930.5,90.0
2024-01-03 16:00:00+00:00,15.7,930.3,93.0
2024-01-03 17:00:00+00:00,15.5,930.3,95.0
2024-01-03 18:00:00+00:00,15.2,930.6,95.0
2024-01-03 19:00:00+00:00,14.7,930.7,99.0
2024-01-03 20:00:00+00:00,14.7,930.7,97.0
2024-01-03 21:00:00+00:00,15.0,930.9,92.0
2024-01-03 22:00:00+00:00,15.3,930.8,86.0
2024-01-03 23:00:00+00:00,15.2,930.9,83.0
2023-12-28 00:00:00+00:00,14.3,929.3,41.0
2023-12-28 01:00:00+00:00,14.5,929.0,30.0
2023-12-28 02:00:00+00:00,15.0,929.3,27.0
2023-12-28 03:00:00+00:00,13.6,928.9,51.0
2023-12-28 04:00:00+00:00,12.8,928.9,64.0
2023-12-28 05:00:00+00:00,12.1,928.8,73.0
2023-12-28 06:00:00+00:00,14.2,929.1,44.0
2023-12-28 07:00:00+00:00,14.1,929.3,42.0
2023-12-28 08:00:00+00:00,14.1,929.6,41.0
2023-12-28 09:00:00+00:00,14.4,930.4,43.0
2023-12-28 10:00:00+00:00,16.1,931.5,42.0
2023-12-28 11:00:00+00:00,17.7,932.5,33.0
2023-12-28 12:00:00+00:00,19.1,932.2,30.0
2023-12-28 13:00:00+00:00,19.4,931.7,33.0
2023-12-28 14:00:00+00:00,19.4,930.9,38.0
2023-12-28 15:00:00+00:00,19.4,930.5,44.0
2023-12-28 16:00:00+00:00,18.7,930.5,50.0
2023-12-28 17:00:00+00:00,17.1,930.6,58.0
2023-12-28 18:00:00+00:00,15.6,930.7,66.0
2023-12-28 19:00:00+00:00,14.7,930.7,75.0
2023-12-28 20:00:00+00:00,14.5,930.7,77.0
2023-12-28 21:00:00+00:00,14.3,931.0,78.0
2023-12-28 22:00:00+00:00,13.9,931.1,77.0
2023-12-28 23:00:00+00:00,14.2,931.4,61.0
2023-12-29 00:00:00+00:00,14.4,931.1,49.0
2023-12-29 01:00:00+00:00,14.3,930.9,42.0
2023-12-29 02:00:00+00:00,13.8,930.7,41.0
2023-12-29 03:00:00+00:00,14.0,930.4,29.0
2023-12-29 04:00:00+00:00,14.7,930.5,23.0
2023-12-29 05:00:00+00:00,14.6,930.1,22.0
2023-12-29 06:00:00+00:00,15.1,929.9,15.0
2023-12-29 07:00:00+00:00,15.0,930.2,14.0
2023-12-29 08:00:00+00:00,14.8,930.8,15.0
2023-12-29 09:00:00+00:00,15.2,931.4,15.0
2023-12-29 10:00:00+00:00,16.6,932.4,16.0
2023-12-29 11:00:00+00:00,19.0,933.3,10.0
2023-12-29 12:00:00+00:00,20.4,933.1,11.0
2023-12-29 13:00:00+00:00,21.1,932.4,15.0
2023-12-29 14:00:00+00:00,20.1,931.4,32.0
2023-12-29 15:00:00+00:00,19.0,930.8,45.0
2023-12-29 16:00:00+00:00,18.3,930.7,51.0
2023-12-29 17:00:00+00:00,17.7,930.6,52.0
2023-12-29 18:00:00+00:00,16.7,930.5,52.0
2023-12-29 19:00:00+00:00,15.2,930.5,56.0
2023-12-29 20:00:00+00:00,14.6,930.6,54.0
2023-12-29 21:00:00+00:00,14.7,930.8,46.0
2023-12-29 22:00:00+00:00,15.1,930.9,27.0
2023-12-29 23:00:00+00:00,14.7,930.8,21.0
2023-12-30 00:00:00+00:00,14.5,930.6,18.0
2023-12-30 01:00:00+00:00,14.6,930.0,14.0
2023-12-30 02:00:00+00:00,14.8,929.8,13.0
2023-12-30 03:00:00+00:00,14.5,929.7,13.0
2023-12-30 04:00:00+00:00,14.6,929.4,10.0
2023-12-30 05:00:00+00:00,14.9,929.2,10.0
2023-12-30 06:00:00+00:00,15.0,929.2,10.0
2023-12-30 07:00:00+00:00,15.0,929.4,9.0
2023-12-30 08:00:00+00:00,15.2,929.5,9.0
2023-12-30 09:00:00+00:00,16.1,930.1,12.0
2023-12-30 10:00:00+00:00,18.0,931.1,15.0
2023-12-30 11:00:00+00:00,19.0,932.0,17.0
2023-12-30 12:00:00+00:00,19.5,931.6,26.0
2023-12-30 13:00:00+00:00,20.1,931.0,29.0
2023-12-30 14:00:00+00:00,20.3,929.9,31.0
2023-12-30 15:00:00+00:00,20.1,929.1,34.0
2023-12-30 16:00:00+00:00,18.9,928.9,41.0
2023-12-30 17:00:00+00:00,17.3,929.0,50.0
2023-12-30 18:00:00+00:00,15.9,929.1,56.0
2023-12-30 19:00:00+00:00,15.0,929.1,59.0
2023-12-30 20:00:00+00:00,14.5,929.2,59.0
2023-12-30 21:00:00+00:00,14.2,929.2,57.0
2023-12-30 22:00:00+00:00,14.2,929.3,49.0
2023-12-30 23:00:00+00:00,14.5,929.3,39.0
2023-12-31 00:00:00+00:00,14.7,929.3,33.0
2023-12-31 01:00:00+00:00,14.7,929.0,35.0
2023-12-31 02:00:00+00:00,14.6,928.6,41.0
2023-12-31 03:00:00+00:00,14.5,928.2,49.0
2023-12-31 04:00:00+00:00,14.3,927.9,58.0
2023-12-31 05:00:00+00:00,14.0,927.5,68.0
2023-12-31 06:00:00+00:00,13.9,927.4,75.0
2023-12-31 07:00:00+00:00,13.6,927.4,77.0
2023-12-31 08:00:00+00:00,13.5,927.6,76.0
2023-12-31 09:00:00+00:00,13.8,927.9,73.0
2023-12-31 10:00:00+00:00,15.3,928.5,68.0
2023-12-31 11:00:00+00:00,17.3,929.1,60.0
2023-12-31 12:00:00+00:00,18.8,929.2,56.0
2023-12-31 13:00:00+00:00,19.1,928.6,57.0
2023-12-31 14:00:00+00:00,18.8,927.6,61.0
2023-12-31 15:00:00+00:00,18.4,926.8,64.0
2023-12-31 16:00:00+00:00,17.9,926.4,65.0
2023-12-31 17:00:00+00:00,17.3,926.3,66.0
2023-12-31 18:00:00+00:00,16.8,926.4,66.0
2023-12-31 19:00:00+00:00,16.3,926.4,66.0
2023-12-31 20:00:00+00:00,16.0,926.6,65.0
2023-12-31 21:00:00+00:00,15.8,926.6,63.0
2023-12-31 22:00:00+00:00,16.0,926.7,58.0
2023-12-31 23:00:00+00:00,16.5,926.6,51.0
2024-01-04 00:00:00+00:00,14.0,930.7,95.0
2024-01-04 01:00:00+00:00,13.5,930.5,97.0
2024-01-04 02:00:00+00:00,14.1,930.2,87.0
2024-01-04 03:00:00+00:00,14.4,930.1,78.0
2024-01-04 04:00:00+00:00,14.1,929.6,79.0
2024-01-04 05:00:00+00:00,14.2,929.1,72.0
2024-01-04 06:00:00+00:00,14.8,929.1,63.0
2024-01-04 07:00:00+00:00,13.8,929.6,77.0
2024-01-04 08:00:00+00:00,13.4,929.9,82.0
2024-01-04 09:00:00+00:00,14.7,930.6,68.0
2024-01-04 10:00:00+00:00,16.1,931.3,67.0
2024-01-04 11:00:00+00:00,17.0,932.0,68.0
2024-01-04 12:00:00+00:00,17.0,931.6,80.0
2024-01-04 13:00:00+00:00,17.4,931.1,77.0
2024-01-04 14:00:00+00:00,17.5,930.3,77.0
2024-01-04 15:00:00+00:00,17.4,929.7,79.0
2024-01-04 16:00:00+00:00,16.5,929.7,86.0
2024-01-04 17:00:00+00:00,15.7,929.6,92.0
2024-01-04 18:00:00+00:00,15.3,929.8,92.0
2024-01-04 19:00:00+00:00,14.4,929.6,96.0
2024-01-04 20:00:00+00:00,14.5,929.9,92.0
2024-01-04 21:00:00+00:00,14.1,930.2,95.0
2024-01-04 22:00:00+00:00,13.6,930.1,97.0
2024-01-04 23:00:00+00:00,13.9,930.1,89.0
2024-01-05 00:00:00+00:00,13.9,929.8,86.0
2024-01-05 01:00:00+00:00,13.3,929.5,87.0
2024-01-05 02:00:00+00:00,13.2,929.1,84.0
2024-01-05 03:00:00+00:00,13.1,929.2,82.0
2024-01-05 04:00:00+00:00,13.1,928.5,80.0
2024-01-05 05:00:00+00:00,13.4,928.3,83.0
2024-01-05 06:00:00+00:00,13.0,928.7,86.0
2024-01-05 07:00:00+00:00,13.3,928.9,87.0
2024-01-05 08:00:00+00:00,13.6,929.1,86.0
2024-01-05 09:00:00+00:00,14.1,929.6,83.0
2024-01-05 10:00:00+00:00,15.7,930.3,76.0
2024-01-05 11:00:00+00:00,16.9,931.0,76.0
2024-01-05 12:00:00+00:00,17.0,930.7,75.0
2024-01-05 13:00:00+00:00,17.2,930.1,74.0
2024-01-05 14:00:00+00:00,17.2,929.4,74.0
2024-01-05 15:00:00+00:00,17.1,928.8,76.0
2024-01-05 16:00:00+00:00,16.5,928.5,80.0
2024-01-05 17:00:00+00:00,15.9,928.6,86.0
2024-01-05 18:00:00+00:00,14.9,928.5,93.0
2024-01-05 19:00:00+00:00,14.4,928.3,97.0
2024-01-05 20:00:00+00:00,14.2,928.7,98.0
2024-01-05 21:00:00+00:00,14.2,928.7,97.0
2024-01-05 22:00:00+00:00,14.0,929.2,97.0
2024-01-05 23:00:00+00:00,14.0,929.0,97.0
2024-01-06 00:00:00+00:00,13.8,928.9,99.0
2024-01-06 01:00:00+00:00,13.6,928.5,99.0
2024-01-06 02:00:00+00:00,13.8,928.8,98.0
2024-01-06 03:00:00+00:00,13.7,928.6,97.0
2024-01-06 04:00:00+00:00,13.7,928.2,99.0
2024-01-06 05:00:00+00:00,13.7,928.1,98.0
2024-01-06 06:00:00+00:00,13.3,928.4,97.0
2024-01-06 07:00:00+00:00,13.1,928.8,99.0
2024-01-06 08:00:00+00:00,13.0,929.0,98.0
2024-01-06 09:00:00+00:00,13.3,929.7,96.0
2024-01-06 10:00:00+00:00,14.4,930.5,89.0
2024-01-06 11:00:00+00:00,15.6,931.0,82.0
2024-01-06 12:00:00+00:00,16.7,930.4,74.0
2024-01-06 13:00:00+00:00,16.9,930.2,73.0
2024-01-06 14:00:00+00:00,16.5,929.7,74.0
2024-01-06 15:00:00+00:00,16.8,929.4,73.0
2024-01-06 16:00:00+00:00,16.7,929.2,74.0
2024-01-06 17:00:00+00:00,16.6,929.1,75.0
2024-01-06 18:00:00+00:00,15.9,929.3,79.0
2024-01-06 19:00:00+00:00,14.9,928.9,86.0
2024-01-06 20:00:00+00:00,14.5,929.2,91.0
2024-01-06 21:00:00+00:00,14.2,929.1,93.0
2024-01-06 22:00:00+00:00,14.1,929.5,92.0
2024-01-06 23:00:00+00:00,14.1,929.3,88.0
2024-01-07 00:00:00+00:00,13.0,929.7,82.0
2024-01-07 01:00:00+00:00,12.8,929.4,81.0
2024-01-07 02:00:00+00:00,12.6,929.0,73.0
2024-01-07 03:00:00+00:00,13.0,928.7,61.0
2024-01-07 04:00:00+00:00,13.0,928.3,57.0
2024-01-07 05:00:00+00:00,13.3,928.1,52.0
2024-01-07 06:00:00+00:00,14.0,928.1,46.0
2024-01-07 07:00:00+00:00,14.2,928.1,41.0
2024-01-07 08:00:00+00:00,14.3,928.4,40.0
2024-01-07 09:00:00+00:00,14.5,929.2,48.0
2024-01-07 10:00:00+00:00,15.8,930.1,52.0
2024-01-07 11:00:00+00:00,16.8,931.1,58.0
2024-01-07 12:00:00+00:00,16.8,931.1,67.0
2024-01-07 13:00:00+00:00,16.9,930.7,76.0
2024-01-07 14:00:00+00:00,17.2,930.0,73.0
2024-01-07 15:00:00+00:00,17.1,929.8,76.0
2024-01-07 16:00:00+00:00,16.7,929.6,79.0
2024-01-07 17:00:00+00:00,16.4,929.5,80.0
2024-01-07 18:00:00+00:00,15.8,929.6,89.0
2024-01-07 19:00:00+00:00,15.1,929.8,93.0
2024-01-07 20:00:00+00:00,14.5,929.9,96.0
2024-01-07 21:00:00+00:00,14.2,930.3,94.0
2024-01-07 22:00:00+00:00,14.6,930.2,81.0
2024-01-07 23:00:00+00:00,14.9,930.2,64.0
2024-01-08 00:00:00+00:00,14.4,929.7,68.0
2024-01-08 01:00:00+00:00,14.7,929.7,59.0
2024-01-08 02:00:00+00:00,14.7,929.3,53.0
2024-01-08 03:00:00+00:00,15.0,928.9,48.0
2024-01-08 04:00:00+00:00,14.7,928.5,49.0
2024-01-08 05:00:00+00:00,14.4,928.0,50.0
2024-01-08 06:00:00+00:00,13.7,928.2,64.0
2024-01-08 07:00:00+00:00,13.7,928.6,60.0
2024-01-08 08:00:00+00:00,13.7,928.8,60.0
2024-01-08 09:00:00+00:00,14.2,929.1,60.0
2024-01-08 10:00:00+00:00,15.6,929.8,63.0
2024-01-08 11:00:00+00:00,17.5,930.5,57.0
2024-01-08 12:00:00+00:00,17.9,930.8,66.0
2024-01-08 13:00:00+00:00,18.1,930.1,73.0
2024-01-08 14:00:00+00:00,18.2,928.9,76.0
2024-01-08 15:00:00+00:00,18.3,928.3,76.0
2024-01-08 16:00:00+00:00,17.7,928.0,78.0
2024-01-08 17:00:00+00:00,17.3,928.2,77.0
2024-01-08 18:00:00+00:00,16.3,928.5,71.0
2024-01-08 19:00:00+00:00,14.8,928.3,80.0
2024-01-08 20:00:00+00:00,13.9,928.4,84.0
2024-01-08 21:00:00+00:00,13.5,928.6,82.0
2024-01-08 22:00:00+00:00,13.5,928.6,68.0
2024-01-08 23:00:00+00:00,13.8,929.0,48.0
2024-01-09 00:00:00+00:00,14.3,929.2,58.0
2024-01-09 01:00:00+00:00,14.4,928.9,49.0
2024-01-09 02:00:00+00:00,14.2,928.2,53.0
2024-01-09 03:00:00+00:00,14.3,927.8,56.0
2024-01-09 04:00:00+00:00,14.4,927.5,59.0
2024-01-09 05:00:00+00:00,14.7,927.3,59.0
2024-01-09 06:00:00+00:00,15.1,927.3,50.0
2024-01-09 07:00:00+00:00,15.2,927.3,48.0
2024-01-09 08:00:00+00:00,15.3,927.7,44.0
2024-01-09 09:00:00+00:00,15.4,927.9,46.0
2024-01-09 10:00:00+00:00,16.8,929.2,47.0
2024-01-09 11:00:00+00:00,18.1,929.7,44.0
2024-01-09 12:00:00+00:00,18.7,930.2,45.0
2024-01-09 13:00:00+00:00,19.0,929.4,48.0
2024-01-09 14:00:00+00:00,19.3,928.8,47.0
2024-01-09 15:00:00+00:00,19.4,928.3,43.0
2024-01-09 16:00:00+00:00,19.0,928.2,42.0
2024-01-09 17:00:00+00:00,18.1,927.8,45.0
2024-01-09 18:00:00+00:00,17.1,927.9,47.0
2024-01-09 19:00:00+00:00,15.5,927.6,54.0
2024-01-09 20:00:00+00:00,15.3,927.8,48.0
2024-01-09 21:00:00+00:00,15.4,928.0,40.0
2024-01-09 22:00:00+00:00,15.1,928.1,38.0
2024-01-09 23:00:00+00:00,15.0,928.2,36.0
2024-01-10 00:00:00+00:00,15.1,928.9,42.0
2024-01-10 01:00:00+00:00,15.3,928.4,43.0
2024-01-10 02:00:00+00:00,15.3,927.8,44.0
2024-01-10 03:00:00+00:00,15.2,927.4,45.0
2024-01-10 04:00:00+00:00,15.0,927.3,47.0
2024-01-10 05:00:00+00:00,15.0,927.2,51.0
2024-01-10 06:00:00+00:00,15.2,927.7,49.0
2024-01-10 07:00:00+00:00,15.1,928.0,52.0
2024-01-10 08:00:00+00:00,14.8,927.9,53.0
2024-01-10 09:00:00+00:00,15.5,928.3,54.0
2024-01-10 10:00:00+00:00,17.4,929.0,49.0
2024-01-10 11:00:00+00:00,18.7,929.7,47.0
2024-01-10 12:00:00+00:00,19.7,929.5,49.0
2024-01-10 13:00:00+00:00,20.3,928.9,50.0
2024-01-10 14:00:00+00:00,19.9,927.9,57.0
2024-01-10 15:00:00+00:00,19.3,927.0,60.0
2024-01-10 16:00:00+00:00,18.8,926.8,62.0
2024-01-10 17:00:00+00:00,17.7,926.0,70.0
2024-01-10 18:00:00+00:00,16.6,926.4,80.0
2024-01-10 19:00:00+00:00,15.8,925.9,84.0
2024-01-10 20:00:00+00:00,15.4,926.5,84.0
2024-01-10 21:00:00+00:00,15.4,926.1,70.0
2024-01-10 22:00:00+00:00,16.0,926.4,42.0
2024-01-10 23:00:00+00:00,15.9,925.9,36.0
2024-01-11 00:00:00+00:00,15.1,925.1,44.0
2024-01-11 01:00:00+00:00,15.4,925.0,39.0
2024-01-11 02:00:00+00:00,15.5,924.5,32.0
2024-01-11 03:00:00+00:00,15.9,924.0,25.0
2024-01-11 04:00:00+00:00,16.3,923.4,20.0
2024-01-11 05:00:00+00:00,15.4,923.7,42.0
2024-01-11 06:00:00+00:00,15.8,924.1,37.0
2024-01-11 07:00:00+00:00,15.8,924.2,35.0
2024-01-11 08:00:00+00:00,15.3,923.6,29.0
2024-01-11 09:00:00+00:00,15.9,924.2,26.0
2024-01-11 10:00:00+00:00,18.0,924.3,28.0
2024-01-11 11:00:00+00:00,20.5,925.4,24.0
2024-01-11 12:00:00+00:00,22.5,925.6,23.0
2024-01-11 13:00:00+00:00,22.5,925.4,25.0
2024-01-11 14:00:00+00:00,23.0,924.7,23.0
2024-01-11 15:00:00+00:00,23.1,924.0,20.0
2024-01-11 16:00:00+00:00,22.6,923.4,21.0
2024-01-11 17:00:00+00:00,21.1,923.3,28.0
2024-01-11 18:00:00+00:00,19.7,922.5,37.0
2024-01-11 19:00:00+00:00,18.3,922.6,37.0
2024-01-11 20:00:00+00:00,18.7,923.1,22.0
2024-01-11 21:00:00+00:00,19.3,923.7,16.0
2024-01-11 22:00:00+00:00,19.3,923.6,15.0
